YEAR,SITE,SUBSITE,Unique_Site,CaMPClass1,CaMPClass2,NUTRIENTS_UNCODED_V2,NUTRIENTS_UNCODED_V3,PRIM_CLASS,PRIM_FORM,SEC_CLASS_1,SEC_CLASS_2,SEC_CLASS_3,PERMAFROST,PROV,LATN,Mins,LAT_deg,LAT_Min_round,LONGW,Mins,LONG_deg,LONG_Min_round,ECPROV_UNCODED,ECREGION_UNCODED,WETREGION_UNCODED,PEATDEPTH,IS_PEATDEPTH_EXTENDED,PFUPPER,PFLOWER,IS_PFLOWER_EXTENDED,WTDEPTH,WETTYPE,WETTYPE_UNCODED,NOTES
1981,19,B,1981-19-B,open,rich fen,Very poor bog,Oligotrophic ,Bog,Basin,Open or treeless,Not determined,Not determined,Y,Alberta,54.93,55.8,54,56,115.13,7.8,115,8,Cordilleran,Boreal Southern Cordilleran ,Continental High Boreal,144,N,N/D,N/D,N/D,3,1,Bog,
1981,19,C,1981-19-C,open,rich fen,Very poor bog,Oligotrophic ,Bog,Basin,Open or treeless,Not determined,Not determined,Y,Alberta,54.93,55.8,54,56,115.13,7.8,115,8,Cordilleran,Boreal Southern Cordilleran ,Continental High Boreal,152,N,N/D,N/D,N/D,14,1,Bog,
1981,2,A,1981-2-A,open,rich fen,Extremely rich fen ,Macrotrophic,Fen,Northern ribbed (or string),String,Treed (coniferous),Not determined,N,Alberta,52.45,27,52,27,115,0,115,0,Cordilleran,Boreal Southern Cordilleran ,Continental Mid-Boreal,325,N,N/D,N/D,N/D,7,4,Treed fen ,
1981,2,B,1981-2-B,open,rich fen,Extremely rich fen ,Macrotrophic,Fen,Northern ribbed (or string),Flark,Open or treeless,Not determined,N,Alberta,52.45,27,52,27,115,0,115,0,Cordilleran,Boreal Southern Cordilleran ,Continental Mid-Boreal,283,N,N/D,N/D,N/D,-10,2,Open fen,
1981,20,A,1981-20-A,open,rich fen,Very poor bog,Oligotrophic ,Fen,Northern ribbed (or string),String,Treed (coniferous),Not determined,N,Alberta,54.77,46.2,54,46,115.53,31.8,115,32,Cordilleran,Boreal Southern Cordilleran ,Continental High Boreal,389,N,N/D,N/D,N/D,12,4,Treed fen ,
1981,20,B,1981-20-B,open,rich fen,Very poor fen ,Oligotrophic ,Fen,Northern ribbed (or string),Flark,Open or treeless,Not determined,N,Alberta,54.77,46.2,54,46,115.53,31.8,115,32,Cordilleran,Boreal Southern Cordilleran ,Continental High Boreal,343,N,N/D,N/D,N/D,1,2,Open fen,
1981,21,A,1981-21-A,open,rich fen,Not determined,Not determined,Bog,Palsa,Mound,Treed (coniferous),Not determined,#N/A,Alberta,54.68,40.8,54,41,115.57,34.2,115,34,Cordilleran,Boreal Southern Cordilleran ,Continental High Boreal,422,N,70,422,Y,N/D,1,Bog,frost at 36-47cm
1981,21,B,1981-21-B,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Collapse scar,Shrub,Not determined,Not determined,#N/A,Alberta,54.68,40.8,54,41,115.57,34.2,115,34,Cordilleran,Boreal Southern Cordilleran ,Continental High Boreal,363,N,N/D,N/D,N/D,3,3,Shrubby fen,
1981,22,,1981-22-,open,rich fen,Moderately rich swamp ,Mesotrophic,Swamp, Peat margin,Treed (coniferous),Not determined,Not determined,N,Alberta,54.4,24,54,24,115.2,12,115,12,Cordilleran,Boreal Southern Cordilleran ,Continental High Boreal,69,N,N/D,N/D,N/D,30,6,Conifer swamp,
1981,23,,1981-23-,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Treed (coniferous),Not determined,Not determined,N,Alberta,54.35,21,54,21,114.97,58.2,114,58,Boreal,Subhumid Low Boreal,Continental High Boreal,204,N,N/D,N/D,N/D,28,4,Treed fen ,
1981,24,,1981-24-,open,rich fen,Very poor bog,Oligotrophic ,Bog,Flat,Treed (coniferous),Not determined,Not determined,N,Alberta,55.72,43.2,55,43,112.2,12,112,12,Boreal,Subhumid Mid-Boreal,Continental High Boreal,297,N,N/D,N/D,N/D,19,1,Bog,
1981,25,A,1981-25-A,open,rich fen,Very poor fen ,Oligotrophic ,Fen,Northern ribbed (or string),String,Treed (coniferous),Not determined,N,Alberta,55.53,31.8,55,32,112.33,19.8,112,20,Boreal,Subhumid Mid-Boreal,Continental High Boreal,757,N,N/D,N/D,N/D,9,2,Open fen,
1981,25,B,1981-25-B,open,rich fen,Very poor fen ,Oligotrophic ,Fen,Northern ribbed (or string),Flark,Open or treeless,Not determined,#N/A,Alberta,55.53,31.8,55,32,112.33,19.8,112,20,Boreal,Subhumid Mid-Boreal,Continental High Boreal,,???,N/D,N/D,N/D,0,2,Open fen,
1981,26,,1981-26-,open,rich fen,Very poor bog,Oligotrophic ,Bog,Northern plateau,Treed (coniferous),Not determined,Not determined,N,Alberta,55.33,19.8,55,20,114.87,52.2,114,52,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,311,N,N/D,N/D,N/D,28,1,Bog,
1981,27,,1981-27-,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Basin ,Open or treeless,Not determined,Not determined,N,Alberta,55.28,16.8,55,17,111.97,58.2,111,58,Boreal,Subhumid Mid-Boreal,Continental High Boreal,200,N,N/D,N/D,N/D,8,2,Open fen,
1981,28,,1981-28-,open,rich fen,Very poor bog,Oligotrophic ,Bog,Shore ,Treed (coniferous),Not determined,Not determined,N,Alberta,55.05,3,55,3,111.98,58.8,111,59,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,198,N,N/D,N/D,N/D,43,1,Bog,
1981,29,,1981-29-,open,rich fen,Moderately rich swamp ,Mesotrophic,Bog,Basin,Treed (coniferous),Not determined,Not determined,N,Alberta,54.97,58.2,54,58,112,0,112,0,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,517,N,N/D,N/D,N/D,20,1,Bog,
1981,3,A,1981-3-A,open,rich fen,Extremely rich fen ,Macrotrophic,Fen,Northern ribbed (or string),Flark,Open or treeless,Not determined,#N/A,Alberta,52.47,28.2,52,28,115,0,115,0,Cordilleran,Boreal Southern Cordilleran ,Continental Mid-Boreal,408,N,N/D,N/D,N/D,1,4,Treed fen ,
1981,3,B,1981-3-B,open,rich fen,Very poor bog,Oligotrophic ,Bog,Northern plateau,"Edge, margin, or rim",Treed (coniferous),Not determined,#N/A,Alberta,52.47,28.2,52,28,115,0,115,0,Cordilleran,Boreal Southern Cordilleran ,Continental Mid-Boreal,418,N,N/D,N/D,N/D,12,1,Bog,
1981,3,C,1981-3-C,open,rich fen,Very poor bog,Oligotrophic ,Bog,Northern plateau,Center ,Treed (coniferous),Not determined,N,Alberta,52.47,28.2,52,28,115,0,115,0,Cordilleran,Boreal Southern Cordilleran ,Continental Mid-Boreal,348,N,N/D,N/D,N/D,19,6,Conifer swamp,
1981,30,,1981-30-,open,rich fen,Very poor bog,Oligotrophic ,Bog,Basin,Shrub,Not determined,Not determined,N,Alberta,54.97,58.2,54,58,112.02,1.2,112,1,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,331,N,N/D,N/D,N/D,33,1,Bog,
1981,31,,1981-31-,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Open or treeless,Not determined,Not determined,N,Alberta,55.02,1.2,55,1,111.68,40.8,111,41,Boreal,Subhumid Mid-Boreal,Continental High Boreal,247,N,N/D,N/D,N/D,12,2,Open fen,
1981,32,,1981-32,open,rich fen,Not determined,Not determined,Bog,Flat,Treed (hardwood),Not determined,Not determined,#N/A,Alberta,55.02,1.2,55,1,111.68,40.8,111,41,Boreal,Subhumid Mid-Boreal,Continental High Boreal,251,N,N/D,N/D,N/D,39,1,Bog,
1981,33,,1981-33-,open,rich fen,Not determined,Not determined,Swamp, Peat margin,Treed (coniferous),Not determined,Not determined,N,Alberta,55.02,1.2,55,1,111.68,40.8,111,41,Boreal,Subhumid Mid-Boreal,Continental High Boreal,189,N,N/D,N/D,N/D,20,5,Hardwood swamp,
1981,34,A,1981-34-A,open,rich fen,Not determined,Not determined,Bog,Peat plateau,Mound,Treed (coniferous),Not determined,#N/A,Alberta,54.62,37.2,54,37,112.15,9,112,9,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,246,N,31,67,N,66,1,Bog,
1981,34,B,1981-34-B,open,rich fen,Moderately rich fen ,Mesotrophic,Bog,Peat plateau,Collapse scar ,Shrub,Not determined,N,Alberta,54.62,37.2,54,37,112.15,9,112,9,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,285,N,N/D,N/D,N/D,5,1,Bog,
1981,35,,1981-35-,open,rich fen,Not determined,Not determined,Swamp,Stream (spring),Treed (hardwood),Not determined,Not determined,#N/A,Alberta,55.38,22.8,55,23,112.45,27,112,27,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,8,N,N/D,N/D,N/D,14,5,Hardwood swamp,
1981,36,,1981-36-,open,rich fen,Moderately rich swamp ,Mesotrophic,Swamp,Stream (spring),Treed (coniferous),Not determined,Not determined,N,Alberta,54.58,34.8,54,35,113.42,25.2,113,25,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,243,N,N/D,N/D,N/D,20,6,Conifer swamp,
1981,37,,1981-37-,open,rich fen,Very poor bog,Oligotrophic ,Bog,Basin,Treed (coniferous),Not determined,Not determined,N,Alberta,54.45,27,54,27,112.8,48,112,48,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,219,N,N/D,N/D,N/D,43,1,Bog,
1981,38,A,1981-38-A,open,rich fen,Moderately rich swamp ,Mesotrophic,Bog,Basin,Treed (coniferous),Not determined,Not determined,N,Alberta,56.18,10.8,56,11,115.33,19.8,115,20,Boreal,Subhumid Mid-Boreal,Continental High Boreal,434,N,N/D,N/D,N/D,36,1,Bog,
1981,38,B,1981-38-B,open,rich fen,Not determined,Not determined,Bog,Basin,Treed (coniferous),Not determined,Not determined,N,Alberta,56.18,10.8,56,11,115.33,19.8,115,20,Boreal,Subhumid Mid-Boreal,Continental High Boreal,201,Y,N/D,N/D,N/D,31,1,Bog,
1981,39,A,1981-39-A,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Basin ,"Edge, margin, or rim",Treed (coniferous),Not determined,N,Alberta,55.13,7.8,55,8,114.18,10.8,114,11,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,82,N,N/D,N/D,N/D,3,4,Treed fen ,
1981,39,C,1981-39-C,open,rich fen,Not determined,Not determined,Fen,Basin ,Center ,Shrub,Not determined,#N/A,Alberta,55.13,7.8,55,8,114.18,10.8,114,11,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,195,N,N/D,N/D,N/D,3,3,Shrubby fen,
1981,4,A,1981-4-A,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Basin ,"Edge, margin, or rim",Open or treeless,Not determined,#N/A,Alberta,52.45,27,52,27,115,0,115,0,Cordilleran,Boreal Southern Cordilleran ,Continental Mid-Boreal,56,N,N/D,N/D,N/D,-20,2,Open fen,
1981,4,B,1981-4-B,treed,swamp,Moderately rich fen ,Mesotrophic,Fen,Basin ,Center ,Open or treeless,Not determined,N,Alberta,52.45,27,52,27,115,0,115,0,Cordilleran,Boreal Southern Cordilleran ,Continental Mid-Boreal,184,N,N/D,N/D,N/D,-23,2,Open fen,
1981,40,A,1981-40-A,treed,swamp,Moderately rich swamp ,Mesotrophic,Fen,Horizontal,Treed (coniferous),Not determined,Not determined,N,Alberta,55.17,10.2,55,10,114.25,15,114,15,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,200,N,N/D,N/D,N/D,15,4,Treed fen ,
1981,40,B,1981-40-B,treed,swamp,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Shrub,Not determined,Not determined,N,Alberta,55.17,10.2,55,10,114.25,15,114,15,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,202,N,N/D,N/D,N/D,3,3,Shrubby fen,
1981,41,,1981-41-,treed,swamp,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Shrub,Not determined,Not determined,N,Alberta,55.12,7.2,55,7,114.13,7.8,114,8,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,83,N,N/D,N/D,N/D,17,3,Shrubby fen,
1981,42,,1981-42,treed,swamp,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Shrub,Not determined,Not determined,#N/A,Alberta,54.62,37.2,54,37,114.1,6,114,6,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,282,N,N/D,N/D,N/D,16,3,Shrubby fen,
1981,43,,1981-43-,treed,swamp,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Open or treeless,Not determined,Not determined,N,Alberta,55,0,55,0,114.38,22.8,114,23,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,81,N,N/D,N/D,N/D,2,2,Open fen,
1981,44,,1981-44,treed,swamp,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Treed (coniferous),Not determined,Not determined,#N/A,Alberta,55,0,55,0,114.38,22.8,114,23,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,96,N,N/D,N/D,N/D,10,4,Treed fen ,
1981,45,A,1981-45-A,treed,swamp,Extremely rich fen ,Macrotrophic,Fen,Northern ribbed (or string),String,Treed (coniferous),Not determined,N,Alberta,55.13,7.8,55,8,114.02,1.2,114,1,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,224,N,N/D,N/D,N/D,18,4,Treed fen ,
1981,45,B,1981-45-B,treed,swamp,Extremely rich fen ,Macrotrophic,Fen,Northern ribbed (or string),Flark,Open or treeless,Not determined,N,Alberta,55.13,7.8,55,8,114.02,1.2,114,1,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,213,N,N/D,N/D,N/D,0,2,Open fen,
1981,46,,1981-46,treed,swamp,Moderately rich swamp ,Mesotrophic,Bog,Flat,Treed (coniferous),Not determined,Not determined,#N/A,Alberta,55.35,21,55,21,114.58,34.8,114,35,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,261,N,N/D,N/D,N/D,28,1,Bog,
1981,47,A,1981-47-A,treed,swamp,Moderately rich swamp ,Mesotrophic,Swamp,Basin,Treed (coniferous),Not determined,Not determined,N,Alberta,56.28,16.8,56,17,115.37,22.2,115,22,Boreal,Subhumid Mid-Boreal,Continental High Boreal,198,N,N/D,N/D,N/D,50,6,Conifer swamp,
1981,47,B,1981-47-B,treed,swamp,Extremely rich fen ,Macrotrophic,Fen,Basin ,Open or treeless,Not determined,Not determined,N,Alberta,56.28,16.8,56,17,115.37,22.2,115,22,Boreal,Subhumid Mid-Boreal,Continental High Boreal,135,N,N/D,N/D,N/D,4,2,Open fen,
1981,48,,1981-48-,treed,swamp,Not determined,Not determined,Bog,Basin,Treed (coniferous),Not determined,Not determined,N,Alberta,55.75,45,55,45,116,0,116,0,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,204,N,N/D,N/D,N/D,27,1,Bog,
1981,49,,1981-49-,treed,swamp,Very poor bog,Oligotrophic ,Bog,Flat,Treed (coniferous),Not determined,Not determined,N,Alberta,55.85,51,55,51,115.15,9,115,9,Boreal,Subhumid Mid-Boreal,Continental High Boreal,406,N,N/D,N/D,N/D,40,1,Bog,
1981,5,,1981-5-,treed,bog,Moderately rich fen ,Mesotrophic,Fen,Basin ,Treed (coniferous),Not determined,Not determined,N,Alberta,52.55,33,52,33,115.17,10.2,115,10,Cordilleran,Boreal Southern Cordilleran ,Continental Mid-Boreal,225,Y,N/D,N/D,N/D,0,4,Treed fen ,
1981,50,,1981-50-,treed,bog,Very poor bog,Oligotrophic ,Bog,Northern plateau,Treed (coniferous),Not determined,Not determined,N,Alberta,55.33,19.8,55,20,114.67,40.2,114,40,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,286,N,N/D,N/D,N/D,22,1,Bog,
1981,51,A,1981-51-A,treed,bog,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),String,Treed (coniferous),Not determined,N,Alberta,55.17,10.2,55,10,114.22,13.2,114,13,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,314,N,N/D,N/D,N/D,17,4,Treed fen ,
1981,51,B,1981-51-B,treed,bog,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),Flark,Open or treeless,Not determined,N,Alberta,55.17,10.2,55,10,114.22,13.2,114,13,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,303,N,N/D,N/D,N/D,4,2,Open fen,
1981,52,A,1981-52-A,treed,bog,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),String,Treed (coniferous),Not determined,N,Alberta,53.53,31.8,53,32,117.1,6,117,6,Cordilleran,Boreal Southern Cordilleran ,Continental Mid-Boreal,463,N,N/D,N/D,N/D,14,4,Treed fen ,
1981,52,B,1981-52-B,treed,bog,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),Flark,Open or treeless,Not determined,N,Alberta,53.53,31.8,53,32,117.1,6,117,6,Cordilleran,Boreal Southern Cordilleran ,Continental Mid-Boreal,452,N,N/D,N/D,N/D,11,2,Open fen,
1981,53,,1981-53-,treed,bog,Very poor bog,Oligotrophic ,Bog,Basin,Treed (coniferous),Not determined,Not determined,N,Alberta,53.58,34.8,53,35,114.88,52.8,114,53,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,336,N,N/D,N/D,N/D,23,1,Bog,
1981,54,A,1981-54-A,treed,bog,Moderately rich swamp ,Mesotrophic,Fen,Spring,Treed (coniferous),Not determined,Not determined,N,Alberta,53.57,34.2,53,34,113.77,46.2,113,46,Grassland ,Transitional Grassland,Transitional Mid-Boreal,90,N,N/D,N/D,N/D,24,4,Treed fen ,
1981,54,B,1981-54-B,treed,bog,Not determined,Not determined,Fen,Spring,Open or treeless,Not determined,Not determined,N,Alberta,53.57,34.2,53,34,113.77,46.2,113,46,Grassland ,Transitional Grassland,Transitional Mid-Boreal,182,N,N/D,N/D,N/D,5,2,Open fen,
1981,55,,1981-55-,treed,bog,Moderately rich swamp ,Mesotrophic,Swamp, Peat margin,Treed (coniferous),Not determined,Not determined,#N/A,Alberta,54.45,27,54,27,114.27,16.2,114,16,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,291,N,N/D,N/D,N/D,42,6,Conifer swamp,
1981,55,A,1981-55-A,treed,bog,Not determined,Not determined,Swamp, Peat margin,Treed (coniferous),Not determined,Not determined,N,Alberta,54.45,27,54,27,114.27,16.2,114,16,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,282,N,N/D,N/D,N/D,57,6,Conifer swamp,
1981,55,B,1981-55-B,treed,bog,Not determined,Not determined,Bog,Northern plateau,Treed (coniferous),Not determined,Not determined,#N/A,Alberta,54.45,27,54,27,114.27,16.2,114,16,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,326,N,N/D,N/D,N/D,66,1,Bog,
1981,55,C,1981-55-C,treed,bog,Not determined,Not determined,Fen,Horizontal,"Edge, margin, or rim",Shrub,Not determined,#N/A,Alberta,54.45,27,54,27,114.27,16.2,114,16,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,315,N,N/D,N/D,N/D,17,3,Shrubby fen,
1981,55,D,1981-55-D,treed,bog,Not determined,Not determined,Fen,Horizontal,Open or treeless,Not determined,Not determined,#N/A,Alberta,54.45,27,54,27,114.27,16.2,114,16,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,316,N,N/D,N/D,N/D,13,2,Open fen,
1981,56,,1981-56-,treed,bog,Not determined,Not determined,Fen,Horizontal,Treed (coniferous),Not determined,Not determined,N,Alberta,53.43,25.8,53,26,116.07,4.2,116,4,Cordilleran,Boreal Southern Cordilleran ,Continental Mid-Boreal,328,N,N/D,N/D,N/D,20,4,Treed fen ,Hillman #8504 -Wolf Creek
1981,57,,1981-57-,treed,bog,Moderately rich swamp ,Mesotrophic,Bog,Basin,Treed (coniferous),Not determined,Not determined,N,Alberta,54.9,54,54,54,116.78,46.8,116,47,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,102,N,N/D,N/D,N/D,25,1,Bog,Hillman #8519 -Goose River
1981,58,,1981-58-,treed,bog,Not determined,Not determined,Bog,Basin,Shrub,Not determined,Not determined,N,Alberta,55.88,52.8,55,53,116.92,55.2,116,55,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,300,N,N/D,N/D,N/D,30,1,Bog,Hillman #8532 -McLennon
1981,59,,1981-59-,treed,bog,Not determined,Not determined,Fen,Basin ,Open or treeless,Not determined,Not determined,#N/A,Alberta,53.68,40.8,53,41,112.83,49.8,112,50,Grassland ,Transitional Grassland,Continental Mid-Boreal,475,Y,N/D,N/D,N/D,1,2,Open fen,Elk Island N.P.
1981,6,A,1981-6-A,treed,bog,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),String,Treed (coniferous),Not determined,N,Alberta,52.45,27,52,27,115.2,12,115,12,Cordilleran,Boreal Southern Cordilleran ,Continental Mid-Boreal,340,N,N/D,N/D,N/D,15,4,Treed fen ,
1981,6,B,1981-6-B,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),Flark,Open or treeless,Not determined,N,Alberta,52.45,27,52,27,115.2,12,115,12,Cordilleran,Boreal Southern Cordilleran ,Continental Mid-Boreal,322,N,N/D,N/D,N/D,-11,2,Open fen,
1981,60,,1981-60-,open,rich fen,Not determined,Not determined,Bog,Northern plateau,Treed (coniferous),Not determined,Not determined,#N/A,Alberta,53.63,37.8,53,38,112.85,51,112,51,Grassland ,Transitional Grassland,Continental Mid-Boreal,266,N,N/D,N/D,N/D,30,1,Bog,Elk Island N.P.
1981,7,A,1981-7-A,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Drainage,Treed island or island,Treed (coniferous),Not determined,N,Alberta,52.35,21,52,21,115.28,16.8,115,17,Cordilleran,Boreal Southern Cordilleran ,Continental Mid-Boreal,356,N,N/D,N/D,N/D,25,4,Treed fen ,
1981,7,B,1981-7-B,open,poor fen,Moderately rich fen ,Mesotrophic,Fen,Drainage,Open or treeless,Not determined,Not determined,N,Alberta,52.35,21,52,21,115.28,16.8,115,17,Cordilleran,Boreal Southern Cordilleran ,Continental Mid-Boreal,331,N,N/D,N/D,N/D,0,2,Open fen,
1981,8,A,1981-8-A,treed,rich fen,Moderately rich swamp ,Mesotrophic,Fen,Northern ribbed (or string),String,Treed (coniferous),Not determined,N,Alberta,52.85,51,52,51,116.47,28.2,116,28,Cordilleran,Subalpine Southern Cordilleran ,Continental Mid-Boreal,370,N,N/D,N/D,N/D,15,4,Treed fen ,
1981,8,B,1981-8-B,treed,rich fen,Moderately rich swamp ,Mesotrophic,Fen,Northern ribbed (or string),Flark,Open or treeless,Not determined,#N/A,Alberta,52.85,51,52,51,116.47,28.2,116,28,Cordilleran,Subalpine Southern Cordilleran ,Continental Mid-Boreal,363,N,N/D,N/D,N/D,0,2,Open fen,
1981,9,A,1981-9-A,open,poor fen,Moderately rich swamp ,Mesotrophic,Fen,Horizontal,Treed (coniferous),Not determined,Not determined,N,Alberta,53.52,31.2,53,31,116.53,31.8,116,32,Cordilleran,Boreal Southern Cordilleran ,Continental Mid-Boreal,330,N,N/D,N/D,N/D,16,4,Treed fen ,
1981,9,B,1981-9-B,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Open or treeless,Not determined,Not determined,N,Alberta,53.52,31.2,53,31,116.53,31.8,116,32,Cordilleran,Boreal Southern Cordilleran ,Continental Mid-Boreal,298,N,N/D,N/D,N/D,0,2,Open fen,
1982,1,,1982-1-,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Shrub,Not determined,Not determined,N,Manitoba,53.77,46.2,53,46,100.47,28.2,100,28,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,92,N,N/D,N/D,N/D,5,3,Shrubby fen,
1982,10,,1982-10-,open,rich fen,Not determined,Not determined,Marsh,Inactive delta,Thicket,Open or treeless,Not determined,#N/A,Manitoba,53.68,40.8,53,41,101.83,49.8,101,50,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,60,N,N/D,N/D,N/D,0,7,Marsh,
1982,11,,1982-11-,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Shrub,Not determined,Not determined,N,Manitoba,53.62,37.2,53,37,101.68,40.8,101,41,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,126,N,N/D,N/D,N/D,0,3,Shrubby fen,
1982,12,A,1982-12-A,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Treed (coniferous),Not determined,Not determined,N,Manitoba,54.28,16.8,54,17,101.03,1.8,101,2,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,126,N,N/D,N/D,N/D,10,4,Treed fen ,
1982,12,B,1982-12-B,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Shrub,Not determined,Not determined,N,Manitoba,54.28,16.8,54,17,101.03,1.8,101,2,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,168,N,N/D,N/D,N/D,0,3,Shrubby fen,
1982,13,A,1982-13-A,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),String,Treed (coniferous),Not determined,N,Manitoba,54.22,13.2,54,13,101.17,10.2,101,10,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,291,N,N/D,N/D,N/D,42,4,Treed fen ,
1982,13,B,1982-13-B,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),Flark,Open or treeless,Not determined,N,Manitoba,54.22,13.2,54,13,101.17,10.2,101,10,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,349,N,N/D,N/D,N/D,0,2,Open fen,
1982,14,,1982-14-,open,rich fen,Not determined,Not determined,Fen,Spring,Open or treeless,Not determined,Not determined,#N/A,Manitoba,52.75,45,52,45,100.92,55.2,100,55,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,30,N,N/D,N/D,N/D,9,2,Open fen,
1982,15,A,1982-15-A,open,rich fen,Very poor bog,Oligotrophic ,Bog,Northern plateau,Treed (coniferous),Not determined,Not determined,N,Manitoba,52.97,58.2,52,58,101,0,101,0,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,231,N,N/D,N/D,N/D,51,1,Bog,
1982,15,B,1982-15-B,open,rich fen,Poor fen ,Dystrophic,Fen,Drainage,Shrub,Open or treeless,Not determined,N,Manitoba,52.97,58.2,52,58,101,0,101,0,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,173,N,N/D,N/D,N/D,15,2,Open fen,
1982,15,C,1982-15-C,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Drainage,Treed (coniferous),Shrub,Not determined,N,Manitoba,52.97,58.2,52,58,101,0,101,0,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,200,N,N/D,N/D,N/D,34,3,Shrubby fen,
1982,16,A,1982-16-A,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Treed (coniferous),Not determined,Not determined,N,Manitoba,53.23,13.8,53,14,101.07,4.2,101,4,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,261,N,N/D,N/D,N/D,39,4,Treed fen ,
1982,16,B,1982-16-B,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Open or treeless,Not determined,Not determined,N,Manitoba,53.23,13.8,53,14,101.07,4.2,101,4,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,215,N,N/D,N/D,N/D,-12,2,Open fen,
1982,17,A,1982-17-A,open,rich fen,Not determined,Not determined,Bog,Palsa,Palsa,Treed (coniferous),Not determined,#N/A,Manitoba,54.52,31.2,54,31,101.43,25.8,101,26,Boreal,Subhumid High Boreal ,Continental Mid-Boreal,374,N,28,297,N,25,1,Bog,
