YEAR,SITE,SUBSITE,CONCAT,,CaMPTree,CaMPNutrient,CaMP_Class,,SAMPLE,UPPER,THICK,MIDDEPTH,DEPTHCLASS,LOGDEPTH,U_F,POSN,BD,T_ASH,OMD,VP,MATERIAL,PeatMin,PeatC_dens,CONTAMINAT,PH,ECOPROV,ECOREGION,WETREGION,PERMAFROST,MAT,,,forested bog,1,,,,
1982,35,B,198235B,268,open,rich,open rich,0,fen,792,226,14,233,16,2.7725887222,U,2,0.085,8.1,0.0781,6,4,Peat,0.0411,F,6.2,BO,HBs,BHc,N,-0.7,,,,,,,
1982,35,B,198235B,268,open,rich,open rich,0,fen,793,240,15,247.5,17,2.8332133441,U,2,0.084,3.8,0.0808,5,4,Peat,0.0425,F,6.2,BO,HBs,BHc,N,-0.7,,,,,,,
1982,35,B,198235B,268,open,rich,open rich,0,fen,794,255,20,265,18,2.8903717579,U,2,0.084,8.2,0.0771,6,4,Peat,0.0405,F,6.2,BO,HBs,BHc,N,-0.7,,,,,,,
1982,35,B,198235B,268,open,rich,open rich,0,fen,795,275,10,280,19,2.9444389792,U,2,0.092,7.7,0.0849,5,5,Peat,0.0446,F,6.2,BO,HBs,BHc,N,-0.7,,,,,,,
1982,35,B,198235B,268,open,rich,open rich,0,fen,796,285,15,292.5,20,2.9957322736,U,2,0.097,7.4,0.0898,5,5,Peat,0.0472,F,6.2,BO,HBs,BHc,N,-0.7,,,,,,,
1982,35,B,198235B,268,open,rich,open rich,0,fen,797,300,15,307.5,21,3.0445224377,U,2,0.092,7.4,0.0852,5,6,Peat,0.0448,F,6.2,BO,HBs,BHc,N,-0.7,,,,,,,
1982,35,B,198235B,268,open,rich,open rich,0,fen,798,315,16,323,22,3.0910424534,U,2,0.103,5.2,0.0976,5,6,Peat,0.0513,F,6.2,BO,HBs,BHc,N,-0.7,,,,,,,
1982,35,B,198235B,268,open,rich,open rich,0,fen,799,331,15,338.5,23,3.1354942159,U,2,0.093,7,0.0865,6,4,Peat,0.0455,F,6.2,BO,HBs,BHc,N,-0.7,,,,,,,
1982,35,B,198235B,268,open,rich,open rich,0,fen,800,346,19,355.5,24,3.1780538303,U,2,0.122,10.4,0.1093,8,6,Peat,0.0575,F,6.2,BO,HBs,BHc,N,-0.7,,,,,,,
1982,35,B,198235B,268,open,rich,open rich,0,fen,801,365,15,372.5,25,3.2188758249,U,2,0.153,13.8,0.1319,9,5,Peat,0.0693,F,6.2,BO,HBs,BHc,N,-0.7,,,,,,,
1982,37,B,198237B,269,open,rich,open rich,1,fen,833,22,15,29.5,2,0.6931471806,U,2,0.099,6.8,0.0923,5,5,Peat,0.0485,F,6.2,BO,MBs,BMc,N,-0.1,,,,,,,
1982,37,B,198237B,269,open,rich,open rich,0,fen,834,37,5,39.5,3,1.0986122887,U,2,0.103,7.9,0.0949,5,6,Peat,0.0499,F,6.2,BO,MBs,BMc,N,-0.1,,,,,,,
1982,37,B,198237B,269,open,rich,open rich,0,fen,835,42,9,46.5,4,1.3862943611,U,2,0.112,9.2,0.1017,5,6,Peat,0.0535,F,6.3,BO,MBs,BMc,N,-0.1,,,,,,,
1982,37,B,198237B,269,open,rich,open rich,0,fen,836,51,15,58.5,4,1.3862943611,U,2,0.042,7.2,0.039,4,4,Peat,0.0205,F,6.3,BO,MBs,BMc,N,-0.1,,,,,,,
1982,37,B,198237B,269,open,rich,open rich,0,fen,837,66,15,73.5,5,1.6094379124,U,2,0.047,6.5,0.0439,4,5,Peat,0.0231,F,6.2,BO,MBs,BMc,N,-0.1,,,,,,,
1982,37,B,198237B,269,open,rich,open rich,0,fen,838,81,14,88,6,1.7917594692,U,2,0.106,9.4,0.096,6,5,Peat,0.0505,F,6.2,BO,MBs,BMc,N,-0.1,,,,,,,
1982,37,B,198237B,269,open,rich,open rich,0,fen,839,95,11,100.5,7,1.9459101491,U,2,0.101,9.1,0.0918,6,4,Peat,0.0483,F,6.2,BO,MBs,BMc,N,-0.1,,,,,,,
1982,37,B,198237B,269,open,rich,open rich,0,fen,840,106,11,111.5,8,2.0794415417,U,2,0.103,11.2,0.0915,6,4,Peat,0.0481,F,6.3,BO,MBs,BMc,N,-0.1,,,,,,,
1982,40,B,198240B,270,open,rich,open rich,1,fen,952,25,17,33.5,3,1.0986122887,U,2,0.11,7.4,0.1019,5,10,Peat,0.0536,F,5.8,BO,HBs,BMc,N,-0.3,,,,,,,
1982,40,B,198240B,270,open,rich,open rich,0,fen,953,42,23,53.5,4,1.3862943611,U,2,0.101,7.4,0.0935,5,10,Peat,0.0492,F,5.7,BO,HBs,BMc,N,-0.3,,,,,,,
1982,40,B,198240B,270,open,rich,open rich,0,fen,954,65,17,73.5,5,1.6094379124,U,2,0.048,6.3,0.045,6,10,Peat,0.0236,F,6,BO,HBs,BMc,N,-0.3,,,,,,,
1982,40,B,198240B,270,open,rich,open rich,0,fen,955,82,15,89.5,6,1.7917594692,U,2,0.099,8.4,0.0907,6,10,Peat,0.0477,F,6,BO,HBs,BMc,N,-0.3,,,,,,,
1982,40,B,198240B,270,open,rich,open rich,0,fen,956,97,15,104.5,7,1.9459101491,U,2,0.097,7.7,0.0895,6,10,Peat,0.0471,F,5.9,BO,HBs,BMc,N,-0.3,,,,,,,
1982,40,B,198240B,270,open,rich,open rich,0,fen,957,112,15,119.5,8,2.0794415417,U,2,0.096,6.3,0.09,5,6,Peat,0.0473,F,6,BO,HBs,BMc,N,-0.3,,,,,,,
1982,40,B,198240B,270,open,rich,open rich,0,fen,958,127,15,134.5,9,2.1972245773,U,2,0.104,7.8,0.0959,6,10,Peat,0.0504,F,6,BO,HBs,BMc,N,-0.3,,,,,,,
1982,40,B,198240B,270,open,rich,open rich,0,fen,959,142,15,149.5,10,2.302585093,U,2,0.128,11.2,0.1137,6,10,Peat,0.0598,F,6.2,BO,HBs,BMc,N,-0.3,,,,,,,
1982,40,B,198240B,270,open,rich,open rich,0,fen,960,157,15,164.5,11,2.3978952728,U,2,0.141,11.9,0.1242,6,10,Peat,0.0653,F,6.2,BO,HBs,BMc,N,-0.3,,,,,,,
1982,40,B,198240B,270,open,rich,open rich,0,fen,961,172,15,179.5,12,2.4849066498,U,2,0.126,10.2,0.1131,6,10,Peat,0.0595,F,6.2,BO,HBs,BMc,N,-0.3,,,,,,,
1982,40,B,198240B,270,open,rich,open rich,0,fen,962,187,12,193,13,2.5649493575,U,2,0.149,17.7,0.1226,6,10,Peat,0.0645,F,6.3,BO,HBs,BMc,N,-0.3,,,,,,,
1982,40,B,198240B,270,open,rich,open rich,0,fen,963,199,18,208,14,2.6390573296,U,2,0.163,21.1,0.1286,7,10,Peat,0.0676,F,,BO,HBs,BMc,N,-0.3,,,,,,,
1982,40,B,198240B,270,open,rich,open rich,0,fen,964,217,4,219,15,2.7080502011,U,2,0.336,52.4,0.1599,,8,Peat,0.0841,F,6.6,BO,HBs,BMc,N,-0.3,,,,,,,
1982,43,,198243,271,open,rich,open rich,1,fen,987,30,16,38,3,1.0986122887,U,2,0.083,6.1,0.0779,4,4,Peat,0.041,F,6.2,BO,MBs,BMc,N,-0.1,,,,,,,
1982,43,,198243,271,open,rich,open rich,0,fen,988,46,10,51,4,1.3862943611,U,2,0.09,5.6,0.085,6,5,Peat,0.0447,F,6.1,BO,MBs,BMc,N,-0.1,,,,,,,
1982,43,,198243,271,open,rich,open rich,0,fen,989,56,14,63,5,1.6094379124,U,2,0.095,4.8,0.0904,6,5,Peat,0.0476,F,6,BO,MBs,BMc,N,-0.1,,,,,,,
1982,43,,198243,271,open,rich,open rich,0,fen,990,70,15,77.5,6,1.7917594692,U,2,0.033,5.5,0.0312,6,5,Peat,0.0164,F,5.9,BO,MBs,BMc,N,-0.1,,,,,,,
1982,43,,198243,271,open,rich,open rich,0,fen,991,95,15,102.5,7,1.9459101491,U,2,0.031,5,0.0295,6,4,Peat,0.0155,F,5.9,BO,MBs,BMc,N,-0.1,,,,,,,
1982,43,,198243,271,open,rich,open rich,0,fen,992,110,15,117.5,8,2.0794415417,U,2,0.033,4.8,0.0314,5,5,Peat,0.0165,F,5.9,BO,MBs,BMc,N,-0.1,,,,,,,
1982,43,,198243,271,open,rich,open rich,0,fen,993,125,15,132.5,9,2.1972245773,U,2,0.044,5.1,0.0418,3,4,Peat,0.022,F,5.9,BO,MBs,BMc,N,-0.1,,,,,,,
1982,43,,198243,271,open,rich,open rich,0,fen,994,140,15,147.5,10,2.302585093,U,2,0.041,5.1,0.0389,3,4,Peat,0.0205,F,5.8,BO,MBs,BMc,N,-0.1,,,,,,,
1982,43,,198243,271,open,rich,open rich,0,fen,995,155,23,166.5,12,2.4849066498,U,2,0.08,5.6,0.0755,7,5,Peat,0.0397,F,5.9,BO,MBs,BMc,N,-0.1,,,,,,,
1982,45,B,198245B,272,open,rich,open rich,1,fen,1038,0,4,2,1,0,U,1,0.089,7.9,0.082,1,6,Peat,0.0431,F,6.8,BO,HBs,BHc,N,-1.2,,,,,,,
1982,45,B,198245B,272,open,rich,open rich,0,fen,1039,4,21,14.5,1,0,U,2,0.115,9.5,0.1041,4,6,Peat,0.0547,F,5.6,BO,HBs,BHc,N,-1.2,,,,,,,
1982,45,B,198245B,272,open,rich,open rich,0,fen,1040,25,20,35,3,1.0986122887,U,2,0.115,6.9,0.1071,4,4,Peat,0.0563,F,5.6,BO,HBs,BHc,N,-1.2,,,,,,,
1982,45,B,198245B,272,open,rich,open rich,0,fen,1041,45,20,55,4,1.3862943611,U,2,0.094,7.2,0.0872,5,4,Peat,0.0459,F,5.7,BO,HBs,BHc,N,-1.2,,,,,,,
1982,45,B,198245B,272,open,rich,open rich,0,fen,1042,65,15,72.5,5,1.6094379124,U,2,0.132,5.7,0.1245,7,6,Peat,0.0654,F,6.1,BO,HBs,BHc,N,-1.2,,,,,,,
1982,45,B,198245B,272,open,rich,open rich,0,fen,1043,80,23,91.5,7,1.9459101491,U,2,0.134,8.4,0.1227,7,6,Peat,0.0645,F,6,BO,HBs,BHc,N,-1.2,,,,,,,
1982,45,B,198245B,272,open,rich,open rich,0,fen,1044,103,14,110,8,2.0794415417,U,2,0.131,6.8,0.1221,7,4,Peat,0.0642,F,5.9,BO,HBs,BHc,N,-1.2,,,,,,,
1982,45,B,198245B,272,open,rich,open rich,0,fen,1045,117,15,124.5,9,2.1972245773,U,2,0.113,7.1,0.105,6,4,Peat,0.0552,F,5.9,BO,HBs,BHc,N,-1.2,,,,,,,
1982,45,B,198245B,272,open,rich,open rich,0,fen,1046,132,15,139.5,10,2.302585093,U,2,0.126,8.4,0.1154,7,6,Peat,0.0607,F,6,BO,HBs,BHc,N,-1.2,,,,,,,
1982,45,B,198245B,272,open,rich,open rich,0,fen,1047,147,19,156.5,11,2.3978952728,U,2,0.13,7.4,0.1204,6,6,Peat,0.0633,F,5.9,BO,HBs,BHc,N,-1.2,,,,,,,
1982,45,B,198245B,272,open,rich,open rich,0,fen,1048,166,15,173.5,12,2.4849066498,U,2,0.14,8.5,0.1281,7,6,Peat,0.0674,F,6,BO,HBs,BHc,N,-1.2,,,,,,,
1982,45,B,198245B,272,open,rich,open rich,0,fen,1049,181,13,187.5,13,2.5649493575,U,2,0.137,7.9,0.1262,8,6,Peat,0.0663,F,6,BO,HBs,BHc,N,-1.2,,,,,,,
1982,45,B,198245B,272,open,rich,open rich,0,fen,1050,195,12,201,14,2.6390573296,U,2,0.162,6.1,0.1521,9,6,Peat,0.08,F,6.1,BO,HBs,BHc,N,-1.2,,,,,,,
1982,46,B,198246B,273,open,rich,open rich,1,fen,1082,0,20,10,1,0,U,1,0.082,10.2,0.0736,1,4,Peat,0.0387,F,6.2,BO,HBs,BHc,N,-1.1,,,,,,,
1982,46,B,198246B,273,open,rich,open rich,0,fen,1083,20,10,25,2,0.6931471806,U,1,0.103,7.8,0.095,2,4,Peat,0.0499,F,6,BO,HBs,BHc,N,-1.1,,,,,,,
1982,46,B,198246B,273,open,rich,open rich,0,fen,1084,30,15,37.5,3,1.0986122887,U,2,0.106,3.7,0.1021,3,4,Peat,0.0537,F,6,BO,HBs,BHc,N,-1.1,,,,,,,
1982,46,B,198246B,273,open,rich,open rich,0,fen,1085,45,15,52.5,4,1.3862943611,U,2,0.103,4.1,0.0988,8,5,Peat,0.0519,F,6.1,BO,HBs,BHc,N,-1.1,,,,,,,
1982,46,B,198246B,273,open,rich,open rich,0,fen,1086,60,15,67.5,5,1.6094379124,U,2,0.035,5.7,0.033,9,5,Peat,0.0174,F,6.2,BO,HBs,BHc,N,-1.1,,,,,,,
1982,46,B,198246B,273,open,rich,open rich,0,fen,1087,75,19,84.5,6,1.7917594692,U,2,0.035,5.9,0.0329,9,5,Peat,0.0173,F,6.1,BO,HBs,BHc,N,-1.1,,,,,,,
1982,46,B,198246B,273,open,rich,open rich,0,fen,1088,94,16,102,7,1.9459101491,U,2,0.074,5.6,0.0699,9,5,Peat,0.0367,F,6,BO,HBs,BHc,N,-1.1,,,,,,,
1982,46,B,198246B,273,open,rich,open rich,0,fen,1089,110,15,117.5,8,2.0794415417,U,2,0.075,6.3,0.0703,8,6,Peat,0.037,F,6,BO,HBs,BHc,N,-1.1,,,,,,,
1982,46,B,198246B,273,open,rich,open rich,0,fen,1090,125,15,132.5,9,2.1972245773,U,2,0.099,9.4,0.0897,8,6,Peat,0.0472,F,6.1,BO,HBs,BHc,N,-1.1,,,,,,,
1982,46,B,198246B,273,open,rich,open rich,0,fen,1091,140,14,147,10,2.302585093,U,2,0.098,9,0.0892,6,6,Peat,0.0469,F,6.2,BO,HBs,BHc,N,-1.1,,,,,,,
1982,46,B,198246B,273,open,rich,open rich,0,fen,1092,154,15,161.5,11,2.3978952728,U,2,0.09,8.3,0.0825,6,6,Peat,0.0434,F,6.3,BO,HBs,BHc,N,-1.1,,,,,,,
1982,46,B,198246B,273,open,rich,open rich,0,fen,1093,169,15,176.5,12,2.4849066498,U,2,0.104,9.1,0.0945,8,6,Peat,0.0497,F,6.3,BO,HBs,BHc,N,-1.1,,,,,,,
1982,46,B,198246B,273,open,rich,open rich,0,fen,1094,184,15,191.5,13,2.5649493575,U,2,0.089,7.2,0.0826,8,4,Peat,0.0434,F,6.3,BO,HBs,BHc,N,-1.1,,,,,,,
1982,46,B,198246B,273,open,rich,open rich,0,fen,1095,198,15,205.5,14,2.6390573296,U,2,0.096,7.6,0.0887,8,4,Peat,0.0466,F,6.3,BO,HBs,BHc,N,-1.1,,,,,,,
1982,46,B,198246B,273,open,rich,open rich,0,fen,1096,213,15,220.5,15,2.7080502011,U,2,0.116,9.5,0.105,8,4,Peat,0.0552,F,6.3,BO,HBs,BHc,N,-1.1,,,,,,,
1982,46,B,198246B,273,open,rich,open rich,0,fen,1097,228,17,236.5,16,2.7725887222,U,2,0.127,9.5,0.1149,8,4,Peat,0.0604,F,6.3,BO,HBs,BHc,N,-1.1,,,,,,,
1982,46,B,198246B,273,open,rich,open rich,0,fen,1098,245,15,252.5,17,2.8332133441,U,2,0.12,10,0.108,8,6,Peat,0.0568,F,6.4,BO,HBs,BHc,N,-1.1,,,,,,,
1982,46,B,198246B,273,open,rich,open rich,0,fen,1099,260,12,266,18,2.8903717579,U,2,0.113,9.3,0.1025,8,4,Peat,0.0539,F,6.4,BO,HBs,BHc,N,-1.1,,,,,,,
1982,46,B,198246B,273,open,rich,open rich,0,fen,1100,272,12,278,19,2.9444389792,U,2,0.099,8.1,0.091,8,5,Peat,0.0478,F,6.4,BO,HBs,BHc,N,-1.1,,,,,,,
1982,46,B,198246B,273,open,rich,open rich,0,fen,1101,284,15,291.5,20,2.9957322736,U,2,0.099,8.1,0.091,6,5,Peat,0.0478,F,6.3,BO,HBs,BHc,N,-1.1,,,,,,,
1982,46,B,198246B,273,open,rich,open rich,0,fen,1102,299,14,306,21,3.0445224377,U,2,0.095,7.6,0.0878,7,4,Peat,0.0462,F,6.3,BO,HBs,BHc,N,-1.1,,,,,,,
1982,46,B,198246B,273,open,rich,open rich,0,fen,1103,313,15,320.5,22,3.0910424534,U,2,0.108,10.4,0.0968,7,10,Peat,0.0509,F,6.3,BO,HBs,BHc,N,-1.1,,,,,,,
1982,46,B,198246B,273,open,rich,open rich,0,fen,1104,328,12,334,23,3.1354942159,U,2,0.096,8.2,0.0881,7,6,Peat,0.0463,F,6.3,BO,HBs,BHc,N,-1.1,,,,,,,
1982,46,B,198246B,273,open,rich,open rich,0,fen,1105,340,12,346,24,3.1780538303,U,2,0.102,7.6,0.0942,8,5,Peat,0.0496,F,6.3,BO,HBs,BHc,N,-1.1,,,,,,,
1982,48,A,198248A,274,open,rich,open rich,1,fen,1119,0,5,2.5,1,0,U,1,0.111,18.4,0.0906,2,5,Peat,0.0476,F,6.2,BO,HBs,BHc,N,-1.2,,,,,,,
1982,48,A,198248A,274,open,rich,open rich,0,fen,1120,5,20,15,2,0.6931471806,U,1,0.131,10.5,0.1172,3,6,Peat,0.0616,F,6.2,BO,HBs,BHc,N,-1.2,,,,,,,
1982,48,A,198248A,274,open,rich,open rich,0,fen,1121,25,35,42.5,3,1.0986122887,U,2,0.105,10,0.0945,4,6,Peat,0.0497,F,6.2,BO,HBs,BHc,N,-1.2,,,,,,,
1982,48,A,198248A,274,open,rich,open rich,0,fen,1122,60,15,67.5,5,1.6094379124,U,2,0.079,8.7,0.0721,4,4,Peat,0.0379,F,6.2,BO,HBs,BHc,N,-1.2,,,,,,,
1982,48,A,198248A,274,open,rich,open rich,0,fen,1123,75,20,85,6,1.7917594692,U,2,0.073,7.2,0.0677,5,4,Peat,0.0356,F,6.2,BO,HBs,BHc,N,-1.2,,,,,,,
1982,48,A,198248A,274,open,rich,open rich,0,fen,1124,95,15,102.5,7,1.9459101491,U,2,0.08,6,0.0752,7,5,Peat,0.0395,F,6.2,BO,HBs,BHc,N,-1.2,,,,,,,
1982,48,A,198248A,274,open,rich,open rich,0,fen,1125,110,15,117.5,8,2.0794415417,U,2,0.113,5.8,0.1064,7,5,Peat,0.056,F,6.3,BO,HBs,BHc,N,-1.2,,,,,,,
1982,48,A,198248A,274,open,rich,open rich,0,fen,1126,125,19,134.5,9,2.1972245773,U,2,0.119,8,0.1095,7,5,Peat,0.0576,F,6.2,BO,HBs,BHc,N,-1.2,,,,,,,
1982,48,A,198248A,274,open,rich,open rich,0,fen,1127,144,15,151.5,11,2.3978952728,U,2,0.117,7.9,0.1078,7,5,Peat,0.0567,F,6.2,BO,HBs,BHc,N,-1.2,,,,,,,
1982,48,A,198248A,274,open,rich,open rich,0,fen,1128,159,15,166.5,12,2.4849066498,U,2,0.102,8.2,0.0936,7,5,Peat,0.0492,F,6.2,BO,HBs,BHc,N,-1.2,,,,,,,
1982,48,A,198248A,274,open,rich,open rich,0,fen,1129,174,17,182.5,13,2.5649493575,U,2,0.09,7.7,0.0831,8,6,Peat,0.0437,F,6.2,BO,HBs,BHc,N,-1.2,,,,,,,
1982,48,A,198248A,274,open,rich,open rich,0,fen,1130,191,18,200,14,2.6390573296,U,2,0.134,11.2,0.119,9,6,Peat,0.0626,F,6.2,BO,HBs,BHc,N,-1.2,,,,,,,
1982,48,A,198248A,274,open,rich,open rich,0,fen,1131,209,8,213,15,2.7080502011,U,2,0.193,22.9,0.1488,9,6,Peat,0.0782,F,6.2,BO,HBs,BHc,N,-1.2,,,,,,,
1982,48,B,198248B,275,open,rich,open rich,1,fen,1134,0,30,15,2,0.6931471806,U,1,0.091,17,0.0755,2,6,Peat,0.0397,F,6,BO,HBs,BHc,N,-1.2,,,,,,,
1982,48,B,198248B,275,open,rich,open rich,0,fen,1135,30,10,35,3,1.0986122887,U,1,0.1,5.3,0.0947,2,6,Peat,0.0498,F,6.2,BO,HBs,BHc,N,-1.2,,,,,,,
1982,48,B,198248B,275,open,rich,open rich,0,fen,1136,40,25,52.5,4,1.3862943611,U,2,0.096,6.3,0.09,7,6,Peat,0.0473,F,6.2,BO,HBs,BHc,N,-1.2,,,,,,,
1982,48,B,198248B,275,open,rich,open rich,0,fen,1137,65,23,76.5,6,1.7917594692,U,2,0.108,7.7,0.0997,7,6,Peat,0.0524,F,6.2,BO,HBs,BHc,N,-1.2,,,,,,,
1982,48,B,198248B,275,open,rich,open rich,0,fen,1138,88,19,97.5,7,1.9459101491,U,2,0.094,7.3,0.0871,7,6,Peat,0.0458,F,6.2,BO,HBs,BHc,N,-1.2,,,,,,,
1982,48,B,198248B,275,open,rich,open rich,0,fen,1139,107,19,116.5,8,2.0794415417,U,2,0.096,7.6,0.0887,7,6,Peat,0.0466,F,6.2,BO,HBs,BHc,N,-1.2,,,,,,,
1982,48,B,198248B,275,open,rich,open rich,0,fen,1140,126,16,134,9,2.1972245773,U,2,0.116,8.2,0.1065,8,6,Peat,0.056,F,6.2,BO,HBs,BHc,N,-1.2,,,,,,,
1982,48,B,198248B,275,open,rich,open rich,0,fen,1141,142,15,149.5,10,2.302585093,U,2,0.094,8.4,0.0861,8,6,Peat,0.0453,F,6.3,BO,HBs,BHc,N,-1.2,,,,,,,
1982,48,B,198248B,275,open,rich,open rich,0,fen,1142,157,15,164.5,11,2.3978952728,U,2,0.097,8.6,0.0887,8,6,Peat,0.0466,F,6.3,BO,HBs,BHc,N,-1.2,,,,,,,
1982,48,B,198248B,275,open,rich,open rich,0,fen,1143,172,9,176.5,12,2.4849066498,U,2,0.125,11.1,0.1111,8,6,Peat,0.0584,F,6.3,BO,HBs,BHc,N,-1.2,,,,,,,
1982,49,B,198249B,276,open,rich,open rich,1,fen,1154,0,20,10,1,0,U,1,0.07,4.6,0.0668,1,1,Peat,0.0351,F,4.8,BO,HBs,BHc,N,-1.3,,,,,,,
1982,49,B,198249B,276,open,rich,open rich,0,fen,1155,20,20,30,3,1.0986122887,U,1,0.073,13.3,0.0633,2,1,Peat,0.0333,F,5.5,BO,HBs,BHc,N,-1.3,,,,,,,
1982,49,B,198249B,276,open,rich,open rich,0,fen,1156,40,16,48,4,1.3862943611,U,1,0.072,5.9,0.0678,2,1,Peat,0.0356,F,6,BO,HBs,BHc,N,-1.3,,,,,,,
1982,49,B,198249B,276,open,rich,open rich,0,fen,1157,56,76,94,7,1.9459101491,U,2,0.025,5.3,0.0237,2,1,Peat,0.0124,F,5.7,BO,HBs,BHc,N,-1.3,,,,,,,
1982,49,B,198249B,276,open,rich,open rich,0,fen,1158,132,17,140.5,10,2.302585093,U,2,0.094,30.4,0.0654,5,6,Peat,0.0344,F,6.1,BO,HBs,BHc,N,-1.3,,,,,,,
1982,49,B,198249B,276,open,rich,open rich,0,fen,1159,149,18,158,11,2.3978952728,U,2,0.146,42.2,0.0844,5,6,Peat,0.0444,F,6.1,BO,HBs,BHc,N,-1.3,,,,,,,
1982,53,B,198253B,277,open,rich,open rich,1,fen,1220,0,10,5,1,0,U,1,0.059,10.4,0.0529,3,4,Peat,0.0278,F,5.7,BO,HBs,BHc,N,-1,,,,,,,
1982,53,B,198253B,277,open,rich,open rich,0,fen,1221,10,35,27.5,2,0.6931471806,U,1,0.082,7.7,0.0757,1,4,Peat,0.0398,F,5.5,BO,HBs,BHc,N,-1,,,,,,,
1982,53,B,198253B,277,open,rich,open rich,0,fen,1222,45,25,57.5,4,1.3862943611,U,2,0.106,4.1,0.1017,3,4,Peat,0.0534,F,5.5,BO,HBs,BHc,N,-1,,,,,,,
1982,53,B,198253B,277,open,rich,open rich,0,fen,1223,70,15,77.5,6,1.7917594692,U,2,0.083,5.4,0.0785,6,4,Peat,0.0413,F,5.6,BO,HBs,BHc,N,-1,,,,,,,
1982,53,B,198253B,277,open,rich,open rich,0,fen,1224,85,15,92.5,7,1.9459101491,U,2,0.127,7.4,0.1176,8,5,Peat,0.0618,F,5.7,BO,HBs,BHc,N,-1,,,,,,,
1982,53,B,198253B,277,open,rich,open rich,0,fen,1225,100,16,108,8,2.0794415417,U,2,0.128,7.2,0.1188,8,5,Peat,0.0625,F,5.7,BO,HBs,BHc,N,-1,,,,,,,
1982,53,B,198253B,277,open,rich,open rich,0,fen,1226,116,5,118.5,8,2.0794415417,U,2,0.28,49.9,0.1403,,12,Peat,0.0738,F,5.8,BO,HBs,BHc,N,-1,,,,,,,
1982,55,B,198255B,278,open,rich,open rich,1,fen,1247,0,14,7,1,0,U,1,0.061,10.1,0.0548,2,4,Peat,0.0288,F,5.8,BO,HBs,BHc,N,-1.3,,,,,,,
1982,55,B,198255B,278,open,rich,open rich,0,fen,1248,14,15,21.5,2,0.6931471806,U,1,0.12,5.8,0.113,2,4,Peat,0.0594,F,5.9,BO,HBs,BHc,N,-1.3,,,,,,,
1982,55,B,198255B,278,open,rich,open rich,0,fen,1249,29,15,36.5,3,1.0986122887,U,1,0.12,4.3,0.1148,2,5,Peat,0.0604,F,5.9,BO,HBs,BHc,N,-1.3,,,,,,,
1982,55,B,198255B,278,open,rich,open rich,0,fen,1250,44,25,56.5,4,1.3862943611,U,2,0.098,5.3,0.0928,3,5,Peat,0.0488,F,6,BO,HBs,BHc,N,-1.3,,,,,,,
1982,55,B,198255B,278,open,rich,open rich,0,fen,1251,69,12,75,6,1.7917594692,U,2,0.072,5.5,0.068,7,6,Peat,0.0358,F,6.1,BO,HBs,BHc,N,-1.3,,,,,,,
1982,55,B,198255B,278,open,rich,open rich,0,fen,1252,81,11,86.5,6,1.7917594692,U,2,0.091,7.4,0.0843,8,6,Peat,0.0443,F,5.9,BO,HBs,BHc,N,-1.3,,,,,,,
1982,55,B,198255B,278,open,rich,open rich,0,fen,1253,92,15,99.5,7,1.9459101491,U,2,0.11,8,0.1012,8,6,Peat,0.0532,F,6.2,BO,HBs,BHc,N,-1.3,,,,,,,
1982,55,B,198255B,278,open,rich,open rich,0,fen,1254,107,15,114.5,8,2.0794415417,U,2,0.127,8.5,0.1162,8,6,Peat,0.0611,F,6.2,BO,HBs,BHc,N,-1.3,,,,,,,
1982,55,B,198255B,278,open,rich,open rich,0,fen,1255,122,16,130,9,2.1972245773,U,2,0.138,10.4,0.1236,7,6,Peat,0.065,F,6.2,BO,HBs,BHc,N,-1.3,,,,,,,
1982,55,B,198255B,278,open,rich,open rich,0,fen,1256,138,15,145.5,10,2.302585093,U,2,0.151,11.3,0.1339,10,7,Peat,0.0704,F,6.5,BO,HBs,BHc,N,-1.3,,,,,,,
1982,55,B,198255B,278,open,rich,open rich,0,fen,1257,153,11,158.5,11,2.3978952728,U,2,0.245,21.2,0.1931,10,7,Peat,0.1015,F,6.5,BO,HBs,BHc,N,-1.3,,,,,,,
1982,58,,198258,279,open,rich,open rich,1,fen,1286,0,2,1,1,0,U,1,0.092,10,0.0828,1,5,Peat,0.0435,F,5.9,BO,HBs,BHc,N,-1,,,,,,,
1982,58,,198258,279,open,rich,open rich,0,fen,1288,20,15,27.5,2,0.6931471806,U,1,0.104,8.7,0.095,3,4,Peat,0.0499,F,6.1,BO,HBs,BHc,N,-1,,,,,,,
1982,58,,198258,279,open,rich,open rich,0,fen,1289,35,15,42.5,3,1.0986122887,U,1,0.099,9.1,0.09,3,5,Peat,0.0473,F,6,BO,HBs,BHc,N,-1,,,,,,,
1982,58,,198258,279,open,rich,open rich,0,fen,1290,50,30,65,5,1.6094379124,U,2,0.103,6,0.0968,4,5,Peat,0.0509,F,5.9,BO,HBs,BHc,N,-1,,,,,,,
1982,58,,198258,279,open,rich,open rich,0,fen,1291,80,15,87.5,6,1.7917594692,U,2,0.085,6.3,0.0796,5,5,Peat,0.0419,F,6.1,BO,HBs,BHc,N,-1,,,,,,,
1982,58,,198258,279,open,rich,open rich,0,fen,1292,95,14,102,7,1.9459101491,U,2,0.078,6.8,0.0727,5,6,Peat,0.0382,F,6.1,BO,HBs,BHc,N,-1,,,,,,,
