CORE_ID,SOURCE_SITEID,SOURCE_SUB,LATITUDE,LONGITUDE,LOC_SOURCE_FORMAT,LOC_ACCURACY_NOTES,PROV_TERR,SAMPLING_YR,SAMPLING_MONTH,SAMPLING_DATE,SAMPLING_ST,CSSC_CODE,CSSC_ORDER,CSSC_GREAT_GROUP,CSSC_GGSG,ORG_DEPTH,BASE_Y_N,BASE_RSR,PERC_BD_MEAS,PERC_C_MEAS,PERMAFROST,ACTIVE_DPT,WT_DEPTH,ORG_C_MGHA,CWCS_CLASS,FEN_TYPE,CWCS_FORM,CWCS_TYPE,TREED,CORE_POSITION,DISTURBANCE,MICROFORM,OTHER_DESC,VEGETATION
960,Côte Nord - Red Bay,BS1B,51.7591,-56.4146,DD MM DS.1,,NL,2013,,,REGHR,,,,,47,N,DNT,62.8,0,Y,47,2,140.1,bog,,palsa,,U,,,,,
961,Côte Nord - Blanc Sablon - Lac à la truite,BS2A,51.4783,-57.1913,DD MM DS.1,,QC,2013,,,REGHR,,,,,50,N,DNT,100,0,Y,48,,200.7,bog,,palsa,,U,,degraded,,,
962,Côte Nord - Blanc Sablon - Lac à la truite,BS2B,51.4783,-57.1913,DD MM DS.1,,QC,2013,,,REGHR,,,,,40,N,DNT,100,0,Y,41,,192,bog,,palsa,,U,,degraded,,,
963,Côte Nord - Blanc Sablon - Lac à la truite,BS2C,51.4783,-57.1913,DD MM DS.1,,QC,2013,,,REGHR,,,,,40,N,DNT,100,0,Y,42,,169.5,bog,,palsa,,U,,degraded,,,
964,Côte Nord - Blanc Sablon - Vallée,BS3A,51.4897,-57.1939,DD MM DS.1,,QC,2013,,,REGHR,,,,,50,N,DNT,50,0,Y,50,28,190.9,bog,,palsa,,U,,degraded,,,
965,Côte Nord - Blanc Sablon - Vallée,BS3D,51.4897,-57.1939,DD MM DS.1,,QC,2013,,,REGHR,,,,,50,N,DNT,54,0,Y,50,,320.3,bog,,palsa,,U,,degraded,,,
966,Mer Bleue,Mer Bleue,45.411,-75.519,DD MM SS,,ON,2011,,,REGHR,,,,,92,N,DNT,100,0,N,,,271.3,bog,,,,U,,,,,
967,Mirabel,Mirabel,45.684,-74.041,DD MM SS,,QC,2010,,,REGHR,,,,,62,N,DNT,100,0,N,,,240.1,bog,,,,U,,,,,
968,James Bay Lowlands - Radisson,Radisson LG2COR1,53.65,-77.73,DD MM SS,,QC,2013,,,REGHR,,,,,416.2,N,Y,99.9,0,N,,,2701.1,bog,,,,U,,,,,
969,Lac-a-la-tortue,TOR-LT2,46.546,-72.652,DD MM SS,,QC,2015,,,REGHR-246,,,,,340,Y,,27.6,0,N,,,2430.2,bog,,,,U,,,,,
970,Lac-a-la-tortue,TOR-LT3,46.546,-72.652,DD MM SS,,QC,2015,,,REGHR-120,,,,,211,Y,,43.1,0,N,,,911.2,bog,,,,U,,,,,
971,Lac-a-la-tortue,TOR-LT4,46.546,-72.652,DD MM SS,,QC,2015,,,REGHR-61,,,,,159,Y,,61.6,0,N,,,725.4,fen,,,,U,,,,,
972,Lac-a-la-tortue,TOR-LT5,46.546,-72.652,DD MM SS,,QC,2015,,,REGHR-91,,,,,185,Y,,50.8,0,N,,,777.8,fen,,,,U,,,,,
973,Lac-a-la-tortue,TOR-LT6,46.546,-72.652,DD MM SS,,QC,2015,,,REGHR-42,,,,,107,Y,,60.7,0,N,,,476.5,fen,,,,U,,,,,
974,15902 [598],15902 [B1800W+],47.7848,-64.8654,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,720,N,U,0,0,N,,,3448.3,bog,,,shrub : low,N,,,,,
975,11464 [516],11464 [L 500N+ 100E],47.4194,-64.9264,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,720,N,U,0,6.9,N,,,3364,bog,,,shrub : mixed,N,,,,,
976,11871 [524],11871 [L3000E+1400N],47.3093,-64.9971,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,710,N,U,0,0,N,,,3384.5,bog,,,shrub : low,N,,,,,
977,12259 [528],12259 [L 800W+ 100S],47.7257,-64.8375,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,630,N,U,0,9.5,N,,,3014,bog,,,shrub : low,N,,,,,
978,12988 [541],12988 [B 600W+],47.548,-64.93,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,690,N,U,0,0,N,,,3240,bog,,,shrub : mixed,N,,,,,
979,13233 [549],13233 [L 600N+ 100W],47.7383,-65.0543,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,610,N,U,0,16.4,N,,,2923,bog,,,shrub : mixed,N,,,,,
980,13683 [561],13683 [B1200E+],47.8052,-65.1522,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,570,N,U,0,0,N,,,2678.9,bog,,,,N,,peat extraction (active),,,
981,14404 [577],14404 [B 700E+],47.8341,-64.682,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,520,N,U,0,0,N,,,2375.1,bog,,,shrub : low,N,,,,,
982,14434 [578],14434 [B 200N+],47.8324,-64.6447,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,430,N,U,0,11.6,N,,,2031.8,bog,,,shrub : low,N,,,,,
983,14712 [581],14712 [L2100N+ 300W],48.0056,-64.5048,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,780,N,U,0,0,N,,,3731.1,bog,,,shrub : low,N,,,,,
984,15173 [582],15173 [L4400N+1000E],47.9708,-64.5164,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,750,N,U,0,0,N,,,3517.2,bog,,,shrub : low,N,,,,,
985,15283 [590],15283 [B1000W+],47.8825,-64.6392,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,450,N,U,0,0,N,,,2089.2,bog,,,shrub : low,N,,,,,
986,15464 [591],15464 [L 450N+ 400E],47.7469,-64.6213,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,850,N,U,0,0,N,,,4072,bog,,,shrub : low,N,,,,,
987,15358 [591],15358 [F 800W+],47.7577,-64.6684,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,640,N,U,0,0,N,,,2987,bog,,,shrub : low,N,,,,,
988,15594 [591],15594 [L3800N+ 400E],47.7739,-64.6399,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,540,N,U,0,0,N,,,2513.2,,,,,N,,peat extraction (active),,,
989,15655 [592],15655 [B3300N+],47.7811,-64.6078,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,460,N,U,0,0,N,,,2184,bog,,,shrub : low,N,,,,,Picea mariana
990,15834 [593],15834 [L1300N+ 100W],47.7847,-64.9477,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,270,N,U,0,44.4,N,,,1191.4,bog,,,shrub : mixed,N,,,,,
991,15864 [597],15864 [L 700N+ 200E],47.7661,-64.9522,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,600,N,U,0,0,N,,,2871.3,bog,,,shrub : low,N,,,,,
992,16031 [600],16031 [L 600E+ 900N],47.8228,-64.7809,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,440,N,U,0,27.3,N,,,2069.1,bog,,,shrub : low,N,,,,,
993,13486 [553],13486 [L0500E+0200S],47.7119,-65.2696,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,540,N,U,0,9.3,N,,,2618.6,bog,,,shrub : mixed,N,,,,,
994,13090 [544],13090 [L 400N+ 200E],47.7343,-65.2269,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,450,N,U,0,11.1,N,,,2116.9,bog,,,shrub : mixed,N,,,,,
995,13125 [547],13125 [B 900N+],47.7086,-65.2254,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,851,N,U,0,8.2,N,,,4124.1,bog,,,shrub : mixed,N,,,,,
996,13261 [550],13261 [B 700W+],47.7392,-64.9994,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,490,N,U,0,22.4,N,,,2279.8,bog,,,shrub : low,N,,,,,
997,13059 [542],13059 [L1500N+ 100E],47.5386,-64.8999,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,290,N,U,0,34.5,N,,,1291.6,bog,,,shrub : low,N,,,,,
998,13035 [542],13035 [B 500N+],47.5303,-64.9046,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,300,N,U,0,0,N,,,1337.2,bog,,,shrub : mixed,N,,,,,
999,11404 [515],11404 [B 800N+],47.4892,-64.8997,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,538,N,U,0,9.3,N,,,2486.3,bog,,,shrub : mixed,N,,,,,
1000,11342 [514],11342 [B 800N+],47.3727,-65.0386,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,505,N,U,0,9.9,N,,,2344.9,bog,,,shrub : low,N,,,,,
1001,14273 [570],14273 [L1600E+ 200N],47.8441,-64.5246,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,290,N,U,0,17.2,N,,,1310,bog,,,shrub : low,N,,,,,
1002,11534 [517],11534 [L2000N+ 100W],47.4266,-64.909,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,830,N,U,0,0,N,,,3979,bog,,,shrub : low,N,,,,,
1003,11683 [524],11683 [B1700E+],47.2916,-64.9972,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,530,N,U,0,30.2,N,,,2536.1,bog,,,shrub : low,N,,,,,
1004,12007 [525],12007 [L 600N+ 200W],47.2733,-65.0436,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,620,N,U,0,17.7,N,,,2939.4,bog,,,shrub : low,N,,,,,
1005,12153 [527],12153 [L 400W+ 200S],47.7184,-64.6927,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,640,N,U,0,0,N,,,3051.9,bog,,,shrub : low,N,,,,,
1006,12097 [526],12097 [L 800N+ 200E],47.7383,-64.7523,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,280,N,U,0,0,N,,,1243.5,bog,,,shrub : low,N,,,,,
1007,12900 [536],12900 [L1600N+ 500W],47.6014,-64.9308,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,800,N,U,0,0,N,,,3838.1,bog,,,shrub : low,N,,,,,
1008,12940 [537],12940 [B1600E+],47.5943,-64.8508,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,260,N,U,0,57.7,N,,,1208.1,bog,,,shrub : mixed,N,,,,,
1009,13194 [548],13194 [L 700W+ 200S],47.7266,-65.1686,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,460,N,U,0,34.8,N,,,2175.6,bog,,,shrub : low,N,,,,,
1010,13297 [551],13297 [B1300N+],47.7334,-65.335,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,740,N,U,0,24.3,N,,,3625.6,bog,,,shrub : mixed,N,,,,,
1011,13388 [552],13388 [B2300E+],47.7185,-65.2873,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,710,N,U,0,22.5,N,,,3497.9,bog,,,shrub : low,N,,,,,
1012,13843 [562],13843 [L1050W+ 400N],47.8225,-65.0402,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,640,N,U,0,0,N,,,2999.4,bog,,,,N,,peat extraction (active),,,
1013,13918 [564],13918 [B 100N+],47.7625,-65.1364,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,260,N,U,0,53.8,N,,,1119.1,bog,,,shrub : low,N,,,,,
1014,14015 [567],14015 [B 500W+],47.8585,-64.5599,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,760,N,U,0,6.6,N,,,3631.2,bog,,,shrub : low,N,,,,,
1015,14187 [569],14187 [L 200N+ 500E],47.857,-64.5237,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,430,N,U,0,0,N,,,2035.3,bog,,,shrub : low,N,,,,,
1016,14283 [574],14283 [B 500E+],47.818,-64.5537,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,360,N,U,0,0,N,,,1628,bog,,,shrub : low,N,,,,,
1017,14338 [576],14338 [B 500N+],47.7898,-64.5942,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1977,,,PEATBOT10,,,,,750,N,U,0,0,N,,,3543.1,bog,,,shrub : low,N,,,,,Picea mariana
1018,11220 [512],11220 [B 900N+],47.2583,-65.4418,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1978,,,PEATBOT10,,,,,360,N,U,0,0,N,,,1649.5,bog,,,,N,,,,,
1019,11270 [513],11270 [B 200N+],47.2954,-65.5073,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1978,,,PEATBOT10,,,,,350,N,U,0,0,N,,,1619.1,bog,,,shrub : mixed,N,,,,,
1020,13638 [559],13638 [B 600N+],47.5924,-65.3446,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1978,,,PEATBOT10,,,,,450,N,U,0,0,N,,,2103.1,bog,,,shrub : low,N,,,,,
1021,10675 [494],10675 [B 600E+],47.1446,-65.5722,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1978,,,PEATBOT10,,,,,510,N,U,0,0,N,,,2440.1,bog,,,shrub : low,N,,,,,
1022,11130 [507A],11130 [B0500N+],47.503,-65.4919,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1978,,,PEATBOT10,,,,,290,N,U,0,0,N,,,1338.6,bog,,,shrub : mixed,N,,,,,
1023,13562 [554],13562 [L 900E+ 300S],47.6377,-65.341,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1978,,,PEATBOT10,,,,,430,N,U,0,0,N,,,2013.4,bog,,,shrub : low,N,,,,,
1024,10376 [479],10376 [B 900N+],47.2091,-65.6994,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1978,,,PEATBOT10,,,,,500,N,U,0,0,N,,,2341.9,bog,,,shrub : low,N,,,,,
1025,10557 [491],10557 [B 500N+],47.062,-65.561,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1978,,,PEATBOT10,,,,,440,N,U,0,0,N,,,2083.7,bog,,,shrub : mixed,N,,,,,
1026,10644 [493A],10644 [B 600N+],47.1457,-65.5975,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1978,,,PEATBOT10,,,,,460,N,U,0,0,N,,,2148.2,bog,,,shrub : mixed,N,,,,,
1027,2518 [38],2518 [F 600N+],46.3066,-65.2633,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,250,N,U,80,8,N,,,1147.1,fen,,,shrub : low,N,,,,,Eriophorum
1028,2591 [39],2591 [B 800W+],46.2934,-65.2119,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,680,N,U,97.1,0,N,,,2145.2,bog,,,shrub : low,N,,,,,
1029,2658 [40],2658 [B1400S+],46.2919,-65.1555,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,500,N,U,91.7,0,N,,,1989.5,bog,,,shrub : low,N,,,,,
1030,2737 [41],2737 [B1700N+],46.3167,-65.1356,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,360,N,U,75,0,N,,,1162.9,bog,,,shrub : low,N,,,,,
1031,3346 [54],3346 [G 100S+ 100E],46.2306,-65.0347,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,540,N,U,90.7,0,N,,,2127,bog,,,shrub : mixed,N,,,,,Picea
1032,3391 [55],3391 [B 600W+],46.2762,-64.9792,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,580,N,U,96.6,0,N,,,1589,bog,,,shrub : low,N,,,,,
1033,3447 [56],3447 [B1800W+],46.2128,-64.9768,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,570,N,U,91.2,0,N,,,2016.4,bog,,,shrub : low,N,,,,,
1034,20017 [883],20017 [B 900S+],45.9111,-64.2833,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,280,N,U,82.1,0,N,,,609.6,bog,,,shrub : low,N,,,,,
1035,19918 [880],19918 [B 800N+],45.9611,-64.3026,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,290,N,U,82.8,0,N,,,718,bog,,,shrub : low,N,,,,,
1036,2359 [33],2359 [B1100E+],46.3584,-65.7541,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,400,N,U,95,0,N,,,1501.5,bog,,,shrub : mixed,N,,,,,Picea; Chamaedaphne calyculata; Kalmia
1037,2143 [31],2143 [B 800W+],46.4274,-65.7189,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,360,N,U,94.4,0,N,,,1365,bog,,,shrub : low,N,,,,,Chamaedaphne calyculata; Kalmia; Rhododendron groenlandicum
1038,2072 [30],2072 [B 400N+],46.4333,-65.7817,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,440,N,U,88.6,0,N,,,1843.1,bog,,,shrub : mixed,N,,,,,Picea mariana
1039,5218 [213],5218 [L3600E+1400S],46.6533,-64.9155,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,760,N,U,97.4,0,N,,,2561.7,bog,,,shrub : low,N,,,,,
1040,5002 [213],5002 [F1900E+],46.677,-64.9491,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,420,N,U,100,0,N,,,1633.8,bog,,,shrub : low,N,,,,,
1041,6577 [306],6577 [L1800N+ 300E],46.9019,-65.0574,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,560,N,U,91.1,0,N,,,2012.4,bog,,,shrub : low,N,,,,,
1042,5794 [266],5794 [B1200S+],46.899,-65.7044,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,510,N,U,90.2,0,N,,,2156.2,bog,,,shrub : mixed,N,,,,,
1043,481 [7],481 [B 600S+],46.8053,-65.4817,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,400,N,U,100,0,N,,,1284.9,bog,,,shrub : mixed,N,,,,,
1044,463 [6],463 [L1300N+ 400W],46.8657,-65.3389,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,600,N,U,100,0,N,,,2691.6,bog,,,shrub : low,N,,,,,
1045,351 [5],351 [L 700E+ 100N],46.8843,-65.4326,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,380,N,U,100,0,N,,,1240.3,bog,,,shrub : low,N,,,,,
1046,12 [1],12 [B1100S+],46.9565,-65.4696,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,410,N,U,100,0,N,,,1497.9,bog,,,shrub : low,N,,,,,
1047,90 [3],90 [B1000N+],46.9511,-65.1638,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,750,N,U,94.7,0,N,,,2465.1,bog,,,shrub : low,N,,,,,
1048,3681 [61],3681 [B1700N+],46.1547,-64.4606,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,540,N,U,90.7,0,N,,,2542.5,bog,,,shrub : low,N,,,,,
1049,3613 [60],3613 [B 700N+],46.1383,-64.5448,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,660,N,U,92.4,0,N,,,4437.5,bog,,,shrub : low,N,,,,,Picea mariana; Larix laricina; shrub; Sphagnum; lichen
1050,3815 [76],3815 [F1150S+ 200E],46.1864,-64.4556,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,740,N,U,93.2,0,N,,,2602.5,bog,,,shrub : low,N,,,,,
1051,633 [10],633 [B1500S+],46.7778,-65.6947,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,620,N,U,0,0,N,,,2998.5,bog,,,shrub : low,N,,,,,
1052,995 [16],995 [B1400S+],46.693,-65.4299,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,620,N,U,91.9,0,N,,,2191.8,bog,,,shrub : mixed,N,,,,,
1053,1229 [20],1229 [B 300E+],46.6875,-65.1856,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,460,N,U,89.1,0,N,,,1685,bog,,,shrub : low,N,,,,,Picea mariana
1054,5669 [256],5669 [B 900E+],46.6671,-65.6488,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,390,N,U,87.2,0,N,,,1700.1,bog,,,shrub : mixed,N,,,,,Picea mariana
1055,6008 [301],6008 [L1000N+0800W],46.9821,-65.0507,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,600,N,U,96.7,0,N,,,1692.2,bog,,,shrub : low,N,,,,,
1056,6070 [301A],6070 [B1500E+],47.0056,-65.0667,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,250,N,U,92,0,N,,,760.3,bog,,,shrub : low,N,,,,,
1057,6187 [303A],6187 [B0400E+],46.9529,-65.0341,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,300,N,U,93.3,0,N,,,1000.8,bog,,,shrub : low,N,,,,,
1058,6268 [304A],6268 [B2100W+],46.9446,-64.9939,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,530,N,U,94.3,0,N,,,1729.2,bog,,,shrub : mixed,N,,,,,
1059,7126 [324E],7126 [L5100W+ 100S],46.9634,-64.8827,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,800,N,U,97.5,0,N,,,2440.3,bog,,,shrub : mixed,N,,,,,
1060,7917 [337],7917 [B1400E+],47.0214,-64.8632,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,490,N,U,89.8,0,N,,,1746.2,bog,,,shrub : low,N,,,,,
1061,8199 [343],8199 [B 900N+],47.1403,-65.2912,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,400,N,U,92.5,0,N,,,945.1,bog,,,shrub : low,N,,,,,
1062,8282 [353],8282 [B1300E+],47.171,-65.179,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,640,N,U,100,0,N,,,1239.6,bog,,,shrub : low,N,,,,,
1063,8341 [354],8341 [B 600N+],47.0344,-65.0948,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,630,N,U,96.8,0,N,,,1928.4,bog,,,shrub : low,N,,,,,
1064,8427 [356],8427 [B 700W+],47.036,-65.0545,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1979,,,PEATBOT10,,,,,470,N,U,91.5,0,N,,,1460.1,bog,,,shrub : low,N,,,,,
1065,2823 [44],2823 [B1700E+],46.251,-65.4705,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1980,,,PEATBOT10,,,,,640,Y,,100,0,N,,,2575.4,bog,,,shrub : mixed,N,,,,,
1066,19386 [834],19386 [B 400E+],46.306,-67.6967,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1980,,,PEATBOT,,,,,394,N,U,100,0,N,,,1135.3,bog,,,shrub : low,N,,,,,
1067,20274 [906],20274 [B 700W+],46.9098,-66.9629,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1980,,,PEATBOT,,,,,600,N,U,100,0,N,,,1696.8,bog,,,shrub : mixed,N,,,,,
1068,18558 [790],18558 [L1300S+ 100E],45.8075,-67.0834,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1980,,,PEATBOT,,,,,800,N,U,100,0,N,,,2732,bog,,,shrub : low,N,,,,,
1069,8645 [368],8645 [L 600W+ 100N],46.2392,-66.1076,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1980,,,PEATBOT,,,,,485,N,U,100,0,N,,,1997,bog,,,shrub : low,N,,,,,
1070,3151 [48],3151 [B 700N+],46.2231,-65.5536,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1980,,,PEATBOT,,,,,415,N,U,100,0,N,,,1454.2,bog,,,shrub : mixed,N,,,,,
1071,8569 [364],8569 [B 400N+],46.2252,-66.1597,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1980,,,PEATBOT,,,,,620,N,U,100,0,N,,,2456.8,bog,,,shrub : mixed,N,,,,,Larix laricina; Pinus; Chamaedaphne calyculata
1072,16875 [707],16875 [L1000S+ 100E],45.6946,-66.9467,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1980,,,PEATBOT,,,,,650,N,U,100,0,N,,,2262.7,bog,,,shrub : low,N,,,,,
1073,18387 [785A],18387 [B 900N+],45.8915,-67.1193,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1980,,,PEATBOT,,,,,718,Y,,99.2,0,N,,,1922.4,bog,,,shrub : mixed,N,,,,,Picea mariana; Larix laricina; Kalmia angustifolia; Chamaedaphne calyculata; Eriophorum
1074,9521 [432],9521 [B1100N+],46.2818,-66.0451,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1980,,,PEATBOT,,,,,400,N,U,100,0,N,,,1530.6,bog,,,shrub : mixed,N,,,,,lichen
1075,18579 [791],18579 [B 900S+],45.8014,-67.0698,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1980,,,PEATBOT,,,,,700,N,U,100,0,N,,,1910.3,bog,,,shrub : mixed,N,,,,,Picea mariana; Chamaedaphne calyculata
1076,3210 [52],3210 [B 800W+],46.1157,-65.3408,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1980,,,PEATBOT,,,,,540,N,U,100,0,N,,,1889.7,bog,,,shrub : mixed,N,,,,,
1077,18723 [792],18723 [L2300S+ 600W],45.7696,-67.1212,NBS,Likely on-the-ground accuracy ca. 50 m. ,NB,1980,,,PEATBOT,,,,,600,N,U,94.5,0,N,,,2163.3,bog,,,shrub : mixed,N,,,,,
